1	354
10	6
1002	1
1002370	3
1002526	1
1002691	1
1004303	1
1005944	1
1007	1
100787	2
1008152	1
1008807	3
101142	1
101201	1
1016849	1
1017184	1
1017270	1
101924	1
10212	2
10220	1
1027273	3
1027620	1
1028384	1
1028688	1
1029631	1
1032	1
103232	1
1032476	1
1033008	5
1033252	3
1033263	4
103372	1
103441	2
1034831	1
1034889	1
1034943	1
1035120	1
1036719	4
103733	1
103816	1
1038904	2
1042133	1
1042315	1
1042316	1
104267	2
104341	1
104431	1
1045776	1
1046	3
104605	3
1046942	1
1046981	1
1047005	4
1047167	1
1047168	1
104781	1
1048519	1
1050105	1
1050370	1
1050646	1
1051531	1
1051663	1
1051891	2
1052096	1
1052259	1
1052685	1
105351	1
1054033	1
1056816	2
106633	1
1068	2
1069201	2
107	1
1070780	2
1071054	1
1073253	1
107401	1
1075417	1
1076124	3
1076125	4
1076179	2
1076256	1
1076594	1
1077886	1
1077944	1
1079922	1
108010	1
108015	1
1080227	1
1080233	9
1080712	1
1081104	1
1081107	1
1081108	1
1082188	1
1082479	2
1084558	1
1086013	1
1087	1
1088767	1
1090615	1
1091	1
1091044	2
1093900	2
1093978	1
1095465	2
1095630	1
109957	3
110093	1
110101	1
1101188	1
110321	1
110500	1
1105145	1
1105319	2
110564	1
110618	1
1108050	1
1108595	1
1109443	1
111012	2
1114981	1
1116229	2
1117	17
1117647	3
1117987	1
111807	3
112	3
112090	1
1120938	1
1121252	2
1121254	1
1121400	1
1121961	1
1122169	1
1122208	1
1122284	1
1122930	1
1123029	1
1123043	1
1123044	1
1123067	1
1123069	1
1123237	1
1124	1
112416	1
1124761	1
1125967	1
1125972	1
1126833	2
1126955	1
1128664	1
1128675	1
1128911	1
1129	1
1130380	1
1131	1
1131492	4
1131652	1
113269	2
1133344	2
113395	1
1134080	1
1134404	1
1134687	1
113560	1
1135996	1
113653	1
1137281	1
1137284	1
1137960	1
1137961	1
1138189	1
114050	1
1141647	1
1141657	1
1142	1
1142394	3
1144477	3
1147111	1
114810	1
114847	1
1150	4
115336	1
115433	1
115531	3
115547	16
1155689	1
1155738	1
1155739	1
115780	1
1160509	1
1161	6
1162	2
1162668	1
1162670	1
1162706	2
1163406	1
1166482	1
1167637	1
116794	1
1168546	2
1169152	1
1169474	2
1169539	4
1169540	2
117069	1
1170767	1
1172191	2
1172192	3
1172614	1
1173025	2
1173585	1
1173995	3
117544	1
117547	2
117571	3
1176646	1
1177	2
117743	4
1177826	1
1178515	1
1179	1
1179818	1
1180	12
1181498	1
1182451	2
118246	1
1182762	1
118510	1
1185652	1
1187855	1
118882	2
119042	1
119045	2
119060	11
1191699	1
1191734	2
1192854	1
1193683	1
1194083	1
1196081	1
119864	1
120212	1
1202772	1
120398	5
1206458	1
1206749	3
1206795	1
1206997	1
1207055	1
1207073	3
120831	2
1208366	2
1209068	1
120959	1
1209932	1
1210091	1
121038	1
121088	1
1211383	1
1212764	1
1213861	2
1214568	3
121494	1
1215089	1
121616	2
1218	3
1219	1
1219257	1
122	2
1220491	1
1223518	1
122368	1
1224	346
1224511	1
1226010	1
122646	1
1227	1
122706	3
1227556	1
1229487	1
1229659	1
1229662	3
1230389	1
1232429	1
1233426	1
1233460	1
1233474	1
1234545	1
1234606	2
1234666	1
1235557	4
1235850	7
1236	178
1236976	1
1237	1
1239	40
124	1
1241337	1
124285	1
1245528	1
1246530	1
1246884	3
1247513	1
1247861	2
1247963	1
1248727	1
125614	1
1257118	1
1258816	1
1259464	1
126	10
1260983	1
1262583	1
1268	4
1269	1
1269048	1
1270	1
1274662	1
1278485	1
1279009	1
1279043	1
1280	3
1282	1
1282883	1
1283	1
1283076	1
128403	1
1286976	1
1287256	1
1287680	1
1287681	1
1288082	1
1288388	1
1291518	1
1291522	1
1291555	1
1292	1
1293	1
1293497	2
1294199	1
1294270	2
1295327	2
1295370	1
1295371	2
1295382	3
1295609	1
1297885	1
1298	5
129817	1
1298915	5
129922	1
1299321	2
13	1
1300	1
1300307	1
1301	1
1301283	2
1302712	1
1303376	2
1303590	1
1304833	1
1306542	1
1306861	1
1307	1
1307759	1
130795	4
130796	1
1308	1
1310165	1
1310418	1
1311	1
1312072	1
1312182	1
1312183	1
1312184	1
1312852	1
1313172	1
1313304	1
131363	1
1314669	2
1314670	1
1314672	1
1314674	4
1314777	1
1314781	3
1314807	2
131567	147
131568	1
1316788	1
1317117	1
1318598	1
13221	1
1323375	1
1324617	1
132473	1
1324776	1
1325125	1
1325293	1
1325737	1
132605	2
1327343	1
13288	1
13289	1
132919	1
1329200	1
1329796	1
1329800	2
1330021	1
1331809	1
133190	1
1333996	1
1335745	1
133814	2
